slug,name,roaster,rating,review_date,aroma,acid_or_milk,body,flavor,type_with_milk,roast_dark,roast_light,roast_medium,roast_medium_dark,roast_medium_light,roast_very_dark,roast_nan,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,location,origin,roast,est_price,agtron,acid,aftertaste,with_milk,normalized_rating,origin_derived,review_year,review_month,popularity_tier
panama-esmeralda-special-auction-lot,Panama Esmeralda Special Auction Lot,Equator Estate Coffees & Teas,91.0,2009-09-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Rafael, California","Boquete growing region, western Panama",Medium-Light,,53/79,8.0,8.0,,8.3125,western Panama,2009,September,Highly Popular
panama-elida-estate-natural,Panama Elida Estate Natural,Klatch Coffee,92.0,2009-09-01,9.0,7.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"San Dimas, California","Boquete growing region, western Panama",Light,,58/88,7.0,7.0,,8.59375,western Panama,2009,September,Highly Popular
hacienda-esmeralda-special-microlot,Hacienda Esmeralda Special Microlot,Counter Culture Coffee,92.0,2009-09-01,8.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Durham, North Carolina","Boquete growing region, western Panama",Medium-Light,,54/83,9.0,9.0,,8.59375,western Panama,2009,September,Highly Popular
hacienda-la-esmeralda-special-geisha-mario-pascua-2009,Hacienda La Esmeralda Special Geisha Mario Pascua 2009,Tony's Coffees & Teas,93.0,2009-09-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Bellingham, Washington","Boquete growing region, western Panama",Light,,57/86,8.0,8.0,,8.875,western Panama,2009,September,Highly Popular
panama-elida-peaberry-natural,Panama Elida Peaberry Natural,Geisha Coffee Roaster,93.0,2009-09-01,8.0,9.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Longwood, Florida","Boquete growing region, western Panama",Medium,,39/72,9.0,9.0,,8.875,western Panama,2009,September,Highly Popular
panama-el-burro-estate,Panama El Burro Estate,Geisha Coffee Roaster,94.0,2009-09-01,9.0,9.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Longwood, Florida","Boquete growing region, western Panama",Medium,,44/73,9.0,9.0,,9.15625,western Panama,2009,September,Highly Popular
hacienda-la-esmeralda-special-mario-carnaval,Hacienda La Esmeralda Special Mario Carnaval,PT's Coffee Roasting Co.,96.0,2009-09-01,8.0,9.0,9.0,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Topeka, Kansas","Boquete growing region, western Panama",Light,,59/99,9.0,9.0,,9.71875,western Panama,2009,September,Highly Popular
breakfast-blend-fair-trade-organic-2,Breakfast Blend Fair-Trade Organic,Green Mountain Coffee,88.0,2009-08-01,8.0,7.0,7.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"Waterbury, Vermont",Not disclosed.,Medium,,45/58,7.0,7.0,,7.46875,Not disclosed.,2009,August,Moderately Popular
breakfast-blend-decaf-fair-trade-organic,Breakfast Blend Decaf Fair-Trade Organic,Green Mountain Coffee,86.0,2009-08-01,7.0,7.0,7.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,"Waterbury, Vermont",Not disclosed.,Medium-Dark,,29/60,7.0,7.0,,6.90625,Not disclosed.,2009,August,Moderately Popular
house-blend-fair-trade-organic,House Blend Fair-Trade Organic,Green Mountain Coffee,87.0,2009-08-01,7.0,7.0,8.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"Waterbury, Vermont",Not disclosed.,Dark,,36/43,7.0,7.0,,7.1875,Not disclosed.,2009,August,Moderately Popular
nicaragua-selva-negra-special-reserve,Nicaragua Selva Negra Special Reserve,Green Mountain Coffee,91.0,2009-08-01,8.0,8.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Waterbury, Vermont","Matagalpa, Nicaragua",Medium-Dark,,45/56,8.0,8.0,,8.3125,Nicaragua,2009,August,Highly Popular
kenyan-highland-cooperatives-2,Kenyan Highland Cooperatives,Green Mountain Coffee,92.0,2009-08-01,7.0,7.0,7.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Waterbury, Vermont",South-central Kenya,Medium-Dark,,38/52,7.0,7.0,,8.59375,South-central Kenya,2009,August,Highly Popular
mexican-decaf-huatusco-cooperative-2,Mexican Decaf Huatusco Cooperative,Green Mountain Coffee,88.0,2009-08-01,7.0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"Waterbury, Vermont",Southern Mexico,Medium-Dark,,0/43,7.0,7.0,,7.46875,Southern Mexico,2009,August,Moderately Popular
tanzanian-gombe-reserve-2,Tanzanian Gombe Reserve,Green Mountain Coffee,90.0,2009-08-01,8.0,8.0,7.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Waterbury, Vermont","Gombe growing region, western Tanzania",Medium-Dark,,40/51,8.0,8.0,,8.03125,western Tanzania,2009,August,Highly Popular
guatemalan-finca-dos-marias-2,Guatemalan Finca Dos Marias,Green Mountain Coffee,90.0,2009-08-01,9.0,7.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Waterbury, Vermont","San Marcos growing region, southwestern Guatemala.",Medium,,44/63,7.0,7.0,,8.03125,southwestern Guatemala.,2009,August,Highly Popular
opus-blend,Opus Blend,The Beanery Coffee Roasters,90.0,2009-08-01,8.0,8.0,7.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valdosta, Georgia","Kenya, Guatemala Antigua, Papua New Guinea",Dark,,36/45,8.0,8.0,,8.03125,Papua New Guinea,2009,August,Highly Popular
100-kau-coffee-medium-roast,100% Ka’u Coffee Medium Roast,Rusty's Hawaiian Coffee,92.0,2009-08-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pahala, Hawaii","Ka'u growing district, southwestern corner of the ""Big Island"" of Hawaii.",Light,,62/99,8.0,8.0,,8.59375,"southwestern corner of the ""Big Island"" of Hawaii.",2009,August,Highly Popular
el-salvador-tablon-cumbrita-finca-matalapa,El Salvador Tablon Cumbrita Finca Matalapa,JBC Coffee Roasters,91.0,2009-08-01,8.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","La Libertad Department, El Salvador.",Light,,72/99,8.0,8.0,,8.3125,El Salvador.,2009,August,Highly Popular
sumatra-peaberry-blue-batak-tarbarita,Sumatra Peaberry Blue Batak Tarbarita,JBC Coffee Roasters,92.0,2009-08-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Northern Sumatra, Indonesia",Medium,,50/71,8.0,8.0,,8.59375,Indonesia,2009,August,Highly Popular
kenya-fancy-aa-karinga,Kenya Fancy AA Karinga,Equator Estate Coffees & Teas,91.0,2009-08-01,8.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Rafael, California","Kiambu growing region, south-central Kenya.",Medium,,45/57,8.0,8.0,,8.3125,south-central Kenya.,2009,August,Highly Popular
ethiopia-amaro-gayo-4,Ethiopia Amaro Gayo,Equator Estate Coffees & Teas,92.0,2009-08-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Rafael, California","Sidamo growing region, southern Ethiopia.",Light,,59/83,8.0,8.0,,8.59375,southern Ethiopia.,2009,August,Highly Popular
organic-java-taman-dadar,Organic Java Taman Dadar,Supreme Bean Coffee Roasters,89.0,2009-08-01,8.0,8.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"North Hollywood, California","Eastern Java, Indonesia.",Medium-Dark,,32/55,8.0,8.0,,7.75,Indonesia.,2009,August,Moderately Popular
el-salvador-natural-santa-rita,El Salvador Natural Santa Rita,Atomic Cafe Coffee Roasters,89.0,2009-08-01,8.0,7.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beverly, Massachusetts","Ahuachapan Department, El Salvador.",Medium-Light,,55/85,7.0,7.0,,7.75,El Salvador.,2009,August,Moderately Popular
guatemala-antigua-finca-el-valle-3,Guatemala Antigua Finca El Valle,Batdorf & Bronson Coffee Roasters,90.0,2009-08-01,8.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Olympia, Washington","Antigua valley, Guatemala.",Medium,,48/58,8.0,8.0,,8.03125,Guatemala.,2009,August,Highly Popular
ethiopia-organic-wondo-bonko,Ethiopia Organic Wondo Bonko,Klatch Coffee,90.0,2009-08-01,9.0,8.0,8.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"San Dimas, California","Yirgacheffe growing region, Sidamo Province, southern Ethiopia.",Light,,62/91,8.0,8.0,,8.03125,southern Ethiopia.,2009,August,Highly Popular
organic-ethiopia-yirgacheffe-oromia-coffee-farmers-union,Organic Ethiopia Yirgacheffe Oromia Coffee Farmers Union,Conscious Coffee,90.0,2009-08-01,8.0,9.0,7.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boulder, Colorado","Yirgacheffe growing region, Sidamo Province, southern Ethiopia.",Medium-Light,,54/73,9.0,9.0,,8.03125,southern Ethiopia.,2009,August,Highly Popular
organic-bolivia-cenaproc-cooperative,Organic Bolivia CENAPROC Cooperative,Kickapoo Coffee,90.0,2009-08-01,7.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Viroqua, Wisconsin","Caranavi growing region, Bolivia.",Medium-Light,,57/81,8.0,8.0,,8.03125,Bolivia.,2009,August,Highly Popular
mexico-nubes-de-oro,Mexico Nubes de Oro,Arbor Day Specialty Coffee,91.0,2009-08-01,9.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lincoln, Nebraska","Mapastepec, Chiapas, Mexico.",Medium-Light,,60/68,8.0,8.0,,8.3125,Mexico.,2009,August,Highly Popular
nicaraguan-selva-negra-estate,Nicaraguan Selva Negra Estate,Barrington Coffee Roasting Co.,91.0,2009-08-01,8.0,8.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lee, Massachusetts","Matagalpa, Nicaragua",Light,,64/89,8.0,8.0,,8.3125,Nicaragua,2009,August,Highly Popular
guatemala-huehuetenango-6,Guatemala Huehuetenango,Counter Culture Coffee,92.0,2009-08-01,9.0,7.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Durham, North Carolina","Huehuetenango growing region, Guatemala.",Medium,,50/67,7.0,7.0,,8.59375,Guatemala.,2009,August,Highly Popular
el-salvador-siberia,El Salvador Siberia,Flying Goat Coffee,92.0,2009-08-01,9.0,8.0,7.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Healdsburg, California","Santa Ana Department, El Salvador.",Medium,,48/62,8.0,8.0,,8.59375,El Salvador.,2009,August,Highly Popular
mexico-ismam-co-op,Mexico Ismam Co-op,Arbor Day Specialty Coffee,92.0,2009-08-01,8.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lincoln, Nebraska","Tapachula, Chiapas, Mexico.",Medium,,49/62,8.0,8.0,,8.59375,Mexico.,2009,August,Highly Popular
brazil-santa-terezinha,Brazil Santa Terezinha,Ecco Caffe,92.0,2009-08-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Santa Rosa, California","Sul de Minas growing region, southern Minas Gerais State, Brazil.",Medium-Light,,51/73,8.0,8.0,,8.59375,Brazil.,2009,August,Highly Popular
guatemala-finca-socorro-y-annexos-cup-of-excellence-4,Guatemala Finca Socorro y Annexos Cup of Excellence #4,PT's Coffee Roasting Co.,91.0,2009-07-01,8.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Topeka, Kansas","Palencia, Guatemala Department, Guatemala.",Light,,66/91,8.0,8.0,,8.3125,Guatemala.,2009,July,Highly Popular
ethiopia-sidamo-amaro-gayo,Ethiopia Sidamo Amaro Gayo,Bird Rock Coffee Roasters,92.0,2009-07-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"La Jolla, California","Sidamo growing region, southern Ethiopia.",Medium-Light,,57/76,8.0,8.0,,8.59375,southern Ethiopia.,2009,July,Highly Popular
ethiopia-idido-valley-senga,Ethiopia Idido Valley Senga,Safari Cup,92.0,2009-07-01,8.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chicago, Illinois","Yirgacheffe growing region, Sidamo Province, southern Ethiopia.",Medium-Light,,54/76,9.0,9.0,,8.59375,southern Ethiopia.,2009,July,Highly Popular
el-salvador-finca-kilimanjaro-2,El Salvador Finca Kilimanjaro,PT's Coffee Roasting Co.,89.0,2009-07-01,9.0,7.0,8.0,7.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Topeka, Kansas","Santa Ana Department, El Salvador.",Medium-Light,,54/82,7.0,7.0,,7.75,El Salvador.,2009,July,Moderately Popular
don-reys-private-reserve-bourbon-city-roast,"Don Rey’s Private Reserve Bourbon, City Roast",Las Chicas Del Cafe,89.0,2009-07-01,7.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"London, Ontario, Canada",Nicaragua.,Medium,,52/69,8.0,8.0,,7.75,Nicaragua.,2009,July,Moderately Popular
kenya-aa-neguguini-estate,Kenya AA Neguguini Estate,Wicked Joe,89.0,2009-07-01,9.0,8.0,7.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick, Maine",South-central Kenya,Medium-Dark,,43/56,8.0,8.0,,7.75,South-central Kenya,2009,July,Moderately Popular
manzano-blend-el-salvador,Manzano Blend El Salvador,Topeca Coffee Roasters,89.0,2009-07-01,8.0,7.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tulsa, Oklahoma","Santa Ana Department, El Salvador.",Medium-Light,,55/75,7.0,7.0,,7.75,El Salvador.,2009,July,Moderately Popular
el-salvador-las-mercedes,El Salvador Las Mercedes,Klatch Coffee,89.0,2009-07-01,8.0,7.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"San Dimas, California","Usulutan Department, El Salvador.",Light,,62/95,7.0,7.0,,7.75,El Salvador.,2009,July,Moderately Popular
costa-rica-la-legua-de-aserri-don-mayo-estate,Costa Rica La Legua de Aserri Don Mayo Estate,Bull Run Roasting,90.0,2009-07-01,8.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Minneapolis, Minnesota","Tarrazu growing region, central Costa Rica.",Medium,,47/59,8.0,8.0,,8.03125,central Costa Rica.,2009,July,Highly Popular
colombia-supremo-2,Colombia Supremo,Barrington Coffee Roasting Co.,90.0,2009-07-01,7.0,8.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lee, Massachusetts","Bucaramanga growing region, Santander Department, Colombia.",Light,,59/83,8.0,8.0,,8.03125,Colombia.,2009,July,Highly Popular
kenya-aa-gatina,Kenya AA Gatina,Flying Goat Coffee,92.0,2009-07-01,9.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Healdsburg, California",South-central Kenya,Medium-Light,,53/73,8.0,8.0,,8.59375,South-central Kenya,2009,July,Highly Popular
el-salvador-los-planes-peaberry-de-la-lagunita,El Salvador Los Planes Peaberry de la Lagunita,PT's Coffee Roasting Co.,93.0,2009-07-01,8.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Topeka, Kansas","Chalatenango Department, El Salvador",Medium-Light,,50/81,9.0,9.0,,8.875,El Salvador,2009,July,Highly Popular
kenya-aa-kiru,Kenya AA Kiru,Willoughby's Coffee & Tea,93.0,2009-07-01,8.0,9.0,8.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Branford, Connecticut",South-central Kenya,Light,,59/86,9.0,9.0,,8.875,South-central Kenya,2009,July,Highly Popular
costa-rica-san-marcos-micro-lot,Costa Rica San Marcos Micro-Lot,Paradise Roasters,93.0,2009-07-01,8.0,9.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ramsey, Minnesota","Tarrazu growing region, central Costa Rica.",Light,,65/96,9.0,9.0,,8.875,central Costa Rica.,2009,July,Highly Popular
kau-bourbon,Ka’u Bourbon,Rusty's Hawaiian Coffee,95.0,2009-07-01,9.0,10.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pahala, Hawaii","Ka'u growing district, southwestern corner of the ""Big Island"" of Hawaii.",Medium,,49/69,10.0,10.0,,9.4375,"southwestern corner of the ""Big Island"" of Hawaii.",2009,July,Highly Popular
doi-chaang-wild-civet-coffee,Doi Chaang Wild Civet Coffee,Doi Chaang Coffee,90.0,2009-06-01,8.0,8.0,7.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Calgary, Alberta, Canada",Northern Thailand.,Medium-Light,,49/80,8.0,8.0,,8.03125,Northern Thailand.,2009,June,Highly Popular
kenya-aa-lenana-2,Kenya AA Lenana,Après Coffee,92.0,2009-06-01,8.0,8.0,7.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lancaster, Pennsylvania",South-central Kenya,Medium-Dark,,42/53,8.0,8.0,,8.59375,South-central Kenya,2009,June,Highly Popular
mele-100-kona-coffee,Mele 100% Kona Coffee,Hula Daddy,92.0,2009-06-01,8.0,8.0,7.0,9.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Holualoa, Hawaii","Holualoa, North Kona growing district, Hawaii.",Medium-Light,,51/73,8.0,8.0,,8.59375,Hawaii.,2009,June,Highly Popular
kenya-peaberry-thika-gethumbwini,Kenya Peaberry Thika Gethumbwini,JBC Coffee Roasters,96.0,2009-06-01,8.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin",South-central Kenya,Light,,57/90,8.0,8.0,,9.71875,South-central Kenya,2009,June,Highly Popular
kenya-gititu-peaberry,Kenya Gititu Peaberry,Atomic Cafe Coffee Roasters,92.0,2009-06-01,8.0,7.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beverly, Massachusetts",South-central Kenya,Medium,,44/63,7.0,7.0,,8.59375,South-central Kenya,2009,June,Highly Popular
rwanda-ikawa,Rwanda Ikawa,Counter Culture Coffee,90.0,2009-06-01,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Durham, North Carolina","Butare, southern Rwanda.",Medium-Light,,55/67,8.0,8.0,,8.03125,southern Rwanda.,2009,June,Highly Popular
rwanda-coopac-cooperative,Rwanda Coopac Cooperative,Kickapoo Coffee,90.0,2009-06-01,8.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Viroqua, Wisconsin",Rwanda.,Medium,,53/68,8.0,8.0,,8.03125,Rwanda.,2009,June,Highly Popular
burundi,Burundi,Kean Coffee,90.0,2009-06-01,8.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Newport Beach, California","Kayanza Province, Burundi.",Medium,,50/70,8.0,8.0,,8.03125,Burundi.,2009,June,Highly Popular
burundi-bwayi-lot-5,Burundi Bwayi Lot 5,Paradise Roasters,90.0,2009-06-01,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsey, Minnesota","Kayanza Province, Burundi.",Medium-Light,,53/78,8.0,8.0,,8.03125,Burundi.,2009,June,Highly Popular
rwanda-bufcoffee-nyarusiza,Rwanda Bufcoffee Nyarusiza,The Roasterie,90.0,2009-06-01,8.0,8.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kansas City, Missouri","Nyamagabe, South Province, Rwanda.",Medium-Dark,,41/58,8.0,8.0,,8.03125,Rwanda.,2009,June,Highly Popular
tanzania-hope-peaberry,Tanzania Hope Peaberry,49th Parallel Coffee Roasters,91.0,2009-06-01,7.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burnaby, British Colombia, Canada","Mbeya Region, southwestern Tanzania.",Medium-Light,,47/76,8.0,8.0,,8.3125,southwestern Tanzania.,2009,June,Highly Popular
rwanda-kabuye-cooperative-full-flavor-roast,Rwanda Kabuye Cooperative Full Flavor Roast,Terroir Coffee,92.0,2009-06-01,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Acton, Massachusetts","Huye, South Province, Rwanda.",Medium-Light,,55/75,8.0,8.0,,8.59375,Rwanda.,2009,June,Highly Popular
rwanda-coe-lot-16,Rwanda COE Lot 16,Bull Run Roasting,92.0,2009-06-01,9.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Minneapolis, Minnesota","Huye, South Province, Rwanda.",Medium,,46/58,8.0,8.0,,8.59375,Rwanda.,2009,June,Highly Popular
rwandan,Rwandan,Zingerman's Coffee,93.0,2009-06-01,9.0,9.0,9.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ann Arbor, Michigan",Rwanda.,Medium-Dark,,43/56,9.0,9.0,,8.875,Rwanda.,2009,June,Highly Popular
burundi-bwayi-lot-no-8,Burundi Bwayi Lot No. 8,Counter Culture Coffee,93.0,2009-06-01,9.0,9.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Durham, North Carolina","Kayanza Province, Burundi.",Medium,,49/63,9.0,9.0,,8.875,Burundi.,2009,June,Highly Popular
tanzania-karmaro-micro-lot,Tanzania Karmaro Micro-Lot,49th Parallel Coffee Roasters,93.0,2009-06-01,9.0,9.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burnaby, British Colombia, Canada","Mbeya Region, southwestern Tanzania.",Medium,,47/70,9.0,9.0,,8.875,southwestern Tanzania.,2009,June,Highly Popular
burundi-kinyovu,Burundi Kinyovu,Kaldi's Coffee Roasting,95.0,2009-06-01,9.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"St. Louis, Missouri","Kayanza Province, Burundi.",Medium-Light,,53/77,9.0,9.0,,9.4375,Burundi.,2009,June,Highly Popular
joyful-cimei-blend,Joyful-Cimei Blend,Joyful-House,89.0,2009-05-01,8.0,8.0,7.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Kaohsiung, Taiwan","Ethiopia, Brazil, Costa Rica, Panama",Medium,,42/62,,8.0,8.0,7.75,Panama,2009,May,Moderately Popular
colombia-las-mingas-micro-lot-anival-gomez,Colombia Las Mingas Micro-Lot – Anival Gomez,Bird Rock Coffee Roasters,90.0,2009-05-01,9.0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"La Jolla, California","Cauca Department, south-western Colombia.",Medium-Dark,,47/52,7.0,7.0,,8.03125,south-western Colombia.,2009,May,Highly Popular
sumatra-blue-batak-6,Sumatra Blue Batak,JBC Coffee Roasters,92.0,2009-05-01,8.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Northern Sumatra, Indonesia",Light,,58/85,8.0,8.0,,8.59375,Indonesia,2009,May,Highly Popular
ethiopia-sidamo-oromia,Ethiopia Sidamo Oromia,Lexington Coffee Roasters,92.0,2009-05-01,8.0,8.0,8.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"Lexington, Virginia","Sidamo growing region, southern Ethiopia.",Medium-Dark,,43/54,8.0,8.0,,8.59375,southern Ethiopia.,2009,May,Highly Popular
zabava-espresso,Zabava Espresso,Storehouse Coffee,88.0,2009-05-01,8.0,7.0,8.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Hendersonville, North Carolina",Not disclosed.,Very Dark,,23/31,,7.0,7.0,7.46875,Not disclosed.,2009,May,Moderately Popular
rwanda-lake-kivu,Rwanda Lake Kivu,Green Mountain Coffee,88.0,2009-05-01,8.0,7.0,7.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Waterbury, Vermont","Lake Kivu Region, Rwanda",Medium,,50/63,7.0,7.0,,7.46875,Rwanda,2009,May,Moderately Popular
old-havana-espresso,Old Havana Espresso,Gavina Gourmet Coffee,90.0,2009-05-01,8.0,9.0,7.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Vernon, California",Not disclosed.,Medium-Dark,,41/53,,8.0,9.0,8.03125,Not disclosed.,2009,May,Highly Popular
espresso-classico-2,Espresso Classico,Paradise Roasters,90.0,2009-05-01,8.0,8.0,7.0,9.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Ramsey, Minnesota",Not disclosed.,Medium-Dark,,42/55,,8.0,8.0,8.03125,Not disclosed.,2009,May,Highly Popular
peggy-sues-espresso-2,Peggy Sue’s Espresso,Fieldheads Coffee,91.0,2009-05-01,9.0,8.0,8.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Kalispell, Montana",Not disclosed.,Medium-Dark,,37/58,,8.0,8.0,8.3125,Not disclosed.,2009,May,Highly Popular
